query	term	label	source	quality	action
Other and unspecified disorders of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_0000759	lipoma	OLS API EFO lookup	fuzzy	check if valid
Ulcer of lower limb, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0000684	respiratory system disease	OLS API EFO lookup	fuzzy	check if valid
Urticaria	http://www.ebi.ac.uk/efo/EFO_0005531	urticaria	EFO OBO	match	
Urticaria and erythema	http://www.ebi.ac.uk/efo/EFO_0005531	urticaria	OLS API EFO lookup	fuzzy	check if valid
Allergic urticaria	http://www.ebi.ac.uk/efo/EFO_1000669	allergic urticaria	EFO OBO	match	
Dermatographic urticaria	http://www.ebi.ac.uk/efo/EFO_1000685	dermatographia	EFO OBO	match	
Other and unspecified urticaria	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Lung cancer and mesothelioma	http://www.ebi.ac.uk/efo/EFO_1000362	Malignant Pleural Neoplasm	OLS API EFO lookup	fuzzy	check if valid
Lung cancer and mesothelioma	http://www.ebi.ac.uk/efo/EFO_1000362	Malignant Pleural Neoplasm	OLS API EFO lookup	fuzzy	check if valid
Lung transplantation					
Achilles tendinitis	http://purl.obolibrary.org/obo/MONDO_0004857	tendinitis	OLS API EFO lookup	fuzzy	check if valid
Adhesive capsulitis of shoulder	http://www.ebi.ac.uk/efo/EFO_1000941	frozen shoulder	OLS API EFO lookup	match	
Alogoneurodystrophy					
Ankylosing spondylitis	http://www.ebi.ac.uk/efo/EFO_0003898	ankylosing spondylitis	EFO OBO	match	
Arthropathies in other diseases classified elsewhere	http://www.ebi.ac.uk/efo/EFO_0000318	cardiomyopathy	OLS API EFO lookup	fuzzy	check if valid
Ohter specific/unspecified arthritis	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Arthropathies					
Arthrosis	http://www.ebi.ac.uk/efo/EFO_0002506	osteoarthritis	OLS API EFO lookup	match	
Gonarthrosis	http://www.ebi.ac.uk/efo/EFO_0004616	Gonarthrosis	Zooma API lookup	match	
Other arthrosis	http://www.ebi.ac.uk/efo/EFO_0002506	Other arthrosis	Zooma API lookup	match	
Polyarhtrosis					
Coxarthrosis	http://www.ebi.ac.uk/efo/EFO_1000786	Coxarthrosis	Zooma API lookup	match	
Synovial cyst of popliteal space [Baker]	http://www.ebi.ac.uk/efo/EFO_1000848	breast cyst	OLS API EFO lookup	fuzzy	check if valid
Bicipital tendinitis	http://purl.obolibrary.org/obo/MONDO_0004857	tendinitis	OLS API EFO lookup	fuzzy	check if valid
Biomechanical lesions, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0000684	respiratory system disease	OLS API EFO lookup	fuzzy	check if valid
Disorders of continuity of bone	http://www.ebi.ac.uk/efo/EFO_0004260	Disorders of continuity of bone	Zooma API lookup	match	
Other disorders of bone density and structure	http://www.ebi.ac.uk/efo/EFO_0003923	Other disorders of bone density and structure	Zooma API lookup	match	
Other specified/unspecified disorders of  bone/cartilage	http://www.ebi.ac.uk/efo/EFO_0000516	glaucoma	OLS API EFO lookup	fuzzy	check if valid
Other bursopathies	http://www.ebi.ac.uk/efo/EFO_1000999	Other bursopathies	Zooma API lookup	match	
Calcific tendinitis of shoulder	http://purl.obolibrary.org/obo/MONDO_0004857	tendinitis	OLS API EFO lookup	fuzzy	check if valid
Other articular cartilage disorders					
Cervicalgia					
Cervical disc disorders	http://www.ebi.ac.uk/efo/EFO_0009537	Cervical disc disorders	Zooma API lookup	match	
Cervicobrachial syndrome	http://www.ebi.ac.uk/efo/EFO_1001842	Serotonin Syndrome	OLS API EFO lookup	fuzzy	check if valid
Cervicocranial syndrome	http://www.ebi.ac.uk/efo/EFO_0007165	Barre-Lieou syndrome	OLS API EFO lookup	match	
Chondromalacia	http://purl.obolibrary.org/obo/MONDO_0002342	chondromalacia	OLS API EFO lookup	match	
Chrondropathies					
Other specified/unspecified systemic involvement of connective tissue					
Other acquired deformities of musculoskeletal system and connective tissue	http://www.ebi.ac.uk/efo/EFO_0009676	Other acquired deformities of musculoskeletal system and connective tissue	Zooma API lookup	match	
Deforming dorsopathies	http://www.orpha.net/ORDO/Orphanet_216812	Osteogenesis imperfecta type 3	OLS API EFO lookup	fuzzy	check if valid
Other specified/unsepecified deforming dorsopathies	http://www.ebi.ac.uk/efo/EFO_0000516	glaucoma	OLS API EFO lookup	fuzzy	check if valid
Radial styloid tenosynovitis [de Quervain]	http://www.ebi.ac.uk/efo/EFO_1000891	De Quervain disease	OLS API EFO lookup	fuzzy	check if valid
Other specified/unspecified disorders of synovium and tendon +Other specified/unspecified bursopathies					
Dorsalgia	http://www.ebi.ac.uk/efo/EFO_0003843	Dorsalgia	Zooma API lookup	match	
Other/unspecified dorsalgia	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Dorsopathies					
Other specified/unspecified dorsopathies	http://www.ebi.ac.uk/efo/EFO_0000778	anthrax infection	OLS API EFO lookup	fuzzy	check if valid
Other dorsopathies, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0000684	respiratory system disease	OLS API EFO lookup	fuzzy	check if valid
Palmar fascial fibromatosis [Dupuytren]	http://www.ebi.ac.uk/efo/EFO_1000438	Palmar Fibromatosis	OLS API EFO lookup	fuzzy	check if valid
Oher enthesopathy of foot (+metatarsalgia)	http://www.ebi.ac.uk/efo/EFO_1001370	Metatarsalgia	OLS API EFO lookup	fuzzy	check if valid
Enthesopathies of lower limb, excluding foot	http://www.ebi.ac.uk/efo/EFO_0007068	ulcer of lower limb	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified enthesopathies of lower limb, excluding foot	http://www.ebi.ac.uk/efo/EFO_0007068	ulcer of lower limb	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified enthesopathies, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Other enthesopathies	http://www.ebi.ac.uk/efo/EFO_0009666	Other enthesopathies	Zooma API lookup	match	
Fibroblastic disorders	http://www.ebi.ac.uk/efo/EFO_0009432	Fibroblastic disorders	Zooma API lookup	match	
Fibromyalgia	http://www.ebi.ac.uk/efo/EFO_0005687	fibromyalgia	EFO OBO	match	
Flat foot [pes planus] (acquired)	http://www.ebi.ac.uk/efo/EFO_0003874	flatfoot	OLS API EFO lookup	fuzzy	check if valid
Residual foreign body in soft tissue					
Ganglion					
Giant cell arteritis	http://www.ebi.ac.uk/efo/EFO_1001209	temporal arteritis	EFO OBO	match	
Gout	http://www.ebi.ac.uk/efo/EFO_0004274	gout	EFO OBO	match	
Hallux rigidus	http://purl.obolibrary.org/obo/HP_0025004	Hallux rigidus	OLS API HP exact lookup	match	check if in OT
Hallux valgus (acquired)	http://purl.obolibrary.org/obo/HP_0001822	Hallux valgus	OLS API EFO lookup	fuzzy	check if valid
Other hammer toe(s) (acquired)	http://www.ebi.ac.uk/efo/EFO_1001336	Hammer Toe Syndrome	OLS API EFO lookup	fuzzy	check if valid
Hypermobility syndrome	http://www.orpha.net/ORDO/Orphanet_285	Ehlers-Danlos syndrome, hypermobility type	OLS API EFO lookup	fuzzy	check if valid
Impingement syndrome of shoulder	http://www.ebi.ac.uk/efo/EFO_1001178	shoulder impingement syndrome	OLS API EFO lookup	fuzzy	check if valid
Infective bursitis	http://purl.obolibrary.org/obo/MONDO_0002471	bursitis	OLS API EFO lookup	fuzzy	check if valid
Other intervertebral disc disorders	http://www.ebi.ac.uk/efo/EFO_1001800	Intervertebral Disc Displacement	OLS API EFO lookup	fuzzy	check if valid
Other specific joint derangements/joint disorders	http://www.ebi.ac.uk/efo/EFO_0005279	temporomandibular joint disorder	OLS API EFO lookup	fuzzy	check if valid
Other juvenile arthritis	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Juvenile osteochondrosis	http://www.ebi.ac.uk/efo/EFO_0008577	Juvenile Osteochondrosis	OLS API EFO lookup	match	
Internar derangement of knee					
Lateral epicondylitis	http://www.ebi.ac.uk/efo/EFO_1001896	lateral epicondylitis	EFO OBO	match	
Pain in limb	http://purl.obolibrary.org/obo/HP_0009763	Limb pain	OLS API EFO lookup	fuzzy	check if valid
Loose body in joint	http://www.orpha.net/ORDO/Orphanet_79091	Hereditary inclusion body myopathy - joint contractures - ophthalmoplegia	OLS API EFO lookup	fuzzy	check if valid
Low back pain	http://purl.obolibrary.org/obo/HP_0003419	Low back pain	OLS API HP exact lookup	match	check if in OT
Medial epicondylitis	http://www.ebi.ac.uk/efo/EFO_1001887	epicondylitis	OLS API EFO lookup	match	
Meniscus derangement					
Metatarsalgia	http://www.ebi.ac.uk/efo/EFO_1001370	Metatarsalgia	OLS API EFO lookup	match	
Monoarthritis, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0000684	respiratory system disease	OLS API EFO lookup	fuzzy	check if valid
Disorders of muscles	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Other specified disorders of muscle	http://www.ebi.ac.uk/efo/EFO_0000516	glaucoma	OLS API EFO lookup	fuzzy	check if valid
Other disorders of the musculoskeletal system and connective tissue					
Diseases of the musculoskeletal system and connective tissue					
Myalgia	http://purl.obolibrary.org/obo/HP_0003326	myalgia	Zooma API lookup	match	
#Other necrotizing vasculopathies	http://www.ebi.ac.uk/efo/EFO_0003928	necrotizing enterocolitis	OLS API EFO lookup	fuzzy	check if valid
Neuralgia and neuritis, unspecified	http://www.ebi.ac.uk/efo/EFO_1000843	brachial plexus neuritis	OLS API EFO lookup	fuzzy	check if valid
Olecranon bursitis	http://purl.obolibrary.org/obo/MONDO_0002471	bursitis	OLS API EFO lookup	fuzzy	check if valid
Osteopathies and chondropathies					
Other osteochondropathies	http://purl.obolibrary.org/obo/MONDO_0019546	other acquired skin disease	OLS API EFO lookup	fuzzy	check if valid
Osteomyelitis	http://www.ebi.ac.uk/efo/EFO_0003102	osteomyelitis	EFO OBO	match	
Osteonecrosis	http://www.ebi.ac.uk/efo/EFO_0004259	osteonecrosis	EFO OBO	match	
Osteoporosis	http://www.ebi.ac.uk/efo/EFO_0003882	osteoporosis	EFO OBO	match	
#Other systemic involvement of connective tissue	http://www.ebi.ac.uk/efo/EFO_1001986	Other systemic involvement of connective tissue	Zooma API lookup	match	
Otherdisorders of bone	http://www.ebi.ac.uk/efo/EFO_0004260	bone disease	OLS API EFO lookup	fuzzy	check if valid
Other joint disorders	http://www.orpha.net/ORDO/Orphanet_93459	Syndrome with synostosis or other joint formation defect	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified soft tissue disorders related to use, overuse and pressure	http://purl.obolibrary.org/obo/MONDO_0021698	alcohol-related disorders	OLS API EFO lookup	fuzzy	check if valid
Panniculitis affecting regions of neck and back	http://purl.obolibrary.org/obo/HP_0002162	Low posterior hairline	OLS API EFO lookup	fuzzy	check if valid
Recurrent dislocation of patella	http://www.orpha.net/ORDO/Orphanet_295036	Congenital patella dislocation	OLS API EFO lookup	fuzzy	check if valid
Other disorders of patella	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Pathological/recurrent dislocation and subluxation of joint, not elsewhere classified	http://purl.obolibrary.org/obo/HP_0001132	Lens subluxation	OLS API EFO lookup	fuzzy	check if valid
Plantar fascial fibromatosis	http://www.ebi.ac.uk/efo/EFO_1000481	Plantar Fibromatosis	OLS API EFO lookup	match	
Polyarthritis, unspecified	http://www.ebi.ac.uk/efo/EFO_1002020	polyarticular juvenile idiopathic arthritis, rheumatoid factor negative	OLS API EFO lookup	fuzzy	check if valid
Polyarthropathies					
Polymyalgia rheumatica	http://purl.obolibrary.org/obo/HP_0003326	polymyalgia rheumatica	OT Zooma Mappings	match	
Postprocedural musculoskeletal disorders, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Prepatellar bursitis	http://purl.obolibrary.org/obo/MONDO_0002471	bursitis	OLS API EFO lookup	fuzzy	check if valid
Psoriatic arthropathies	http://www.ebi.ac.uk/efo/EFO_0003778	psoriatic arthritis	OLS API EFO lookup	fuzzy	check if valid
Pyogenic arthritis	http://www.ebi.ac.uk/efo/EFO_1001351	Pyogenic arthritis	Zooma API lookup	match	
Radiculopathy					
Reactive arthropathies	http://www.ebi.ac.uk/efo/EFO_0007460	reactive arthritis	OLS API EFO lookup	fuzzy	check if valid
Recurrent dislocation and subluxation of joint	http://purl.obolibrary.org/obo/HP_0001132	Lens subluxation	OLS API EFO lookup	fuzzy	check if valid
Rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	EFO OBO	match	
Rheumatism, unspecified	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Rotator cuff syndrome	http://www.ebi.ac.uk/efo/EFO_1001250	rotator cuff tear	OLS API EFO lookup	match	
Sacrococcygeal disorders, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0000684	respiratory system disease	OLS API EFO lookup	fuzzy	check if valid
Sacroiliitis, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0000684	respiratory system disease	OLS API EFO lookup	fuzzy	check if valid
Siatica+with lumbago	http://www.ebi.ac.uk/efo/EFO_1001906	panic disorder with agoraphobia	OLS API EFO lookup	fuzzy	check if valid
Scoliosis	http://www.ebi.ac.uk/efo/EFO_0004273	scoliosis	EFO OBO	match	
Shoulder lesions	http://www.ebi.ac.uk/efo/EFO_0009470	Shoulder lesions	Zooma API lookup	match	
Other shoulder lesions					
Sicca syndrome [Sjogren]	http://www.ebi.ac.uk/efo/EFO_0000699	Sjogren syndrome	OLS API EFO lookup	fuzzy	check if valid
Systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0002690	systemic lupus erythematosus	EFO OBO	match	
Soft tissue disorders related to use, overuse and pressure	http://purl.obolibrary.org/obo/MONDO_0021698	alcohol-related disorders	OLS API EFO lookup	fuzzy	check if valid
Soft tissue disorders	http://www.ebi.ac.uk/efo/EFO_1001968	soft tissue sarcoma	OLS API EFO lookup	fuzzy	check if valid
Other specified/unspecified soft tissue disorders	http://www.ebi.ac.uk/efo/EFO_1001968	soft tissue sarcoma	OLS API EFO lookup	fuzzy	check if valid
Other soft tissue disorders, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_1001968	soft tissue sarcoma	OLS API EFO lookup	fuzzy	check if valid
Spinal enthesopathy	http://www.ebi.ac.uk/efo/EFO_0009666	enthesopathy	OLS API EFO lookup	fuzzy	check if valid
Spinal instabilities	http://www.ebi.ac.uk/efo/EFO_0003902	spinal fracture	OLS API EFO lookup	fuzzy	check if valid
Spinal stenosis	http://www.ebi.ac.uk/efo/EFO_0007490	spinal stenosis	EFO OBO	match	
Other specified/unspecified inflammatory spondylopathies	http://www.ebi.ac.uk/efo/EFO_0000778	anthrax infection	OLS API EFO lookup	fuzzy	check if valid
Spondylolisthesis/Spondylolysis	http://www.ebi.ac.uk/efo/EFO_0005649	spondylolysis	OLS API EFO lookup	fuzzy	check if valid
Spondylopathies					
Other specified/unspecified spondylopathies	http://www.ebi.ac.uk/efo/EFO_0000778	anthrax infection	OLS API EFO lookup	fuzzy	check if valid
Spondylosis	http://www.ebi.ac.uk/efo/EFO_0000706	Spondylosis	Zooma API lookup	match	
Spontaneous rupture of synovium and tendon	http://purl.obolibrary.org/obo/HP_0100550	Spontaneous rupture of synovium and tendon	Zooma API lookup	match	
Disorders of synovium and tendon	http://purl.obolibrary.org/obo/MONDO_0002528	synovium neoplasm	OLS API EFO lookup	fuzzy	check if valid
Systemic connective tissue disorders	http://www.ebi.ac.uk/efo/EFO_0007374	mixed connective tissue disease	OLS API EFO lookup	fuzzy	check if valid
Temporal arteritis	http://www.ebi.ac.uk/efo/EFO_1001209	temporal arteritis	EFO OBO	match	
Other/unspecified synovitis and tenosynovitis	http://www.ebi.ac.uk/efo/EFO_1001106	pigmented villonodular synovitis	OLS API EFO lookup	fuzzy	check if valid
Pain in thoracic spine	http://www.ebi.ac.uk/efo/EFO_1000787	osteoarthritis, spine	OLS API EFO lookup	fuzzy	check if valid
Other deformities of toe(s)	http://www.orpha.net/ORDO/Orphanet_294944	Congenital deformities of limbs	OLS API EFO lookup	fuzzy	check if valid
Trigger finger	http://purl.obolibrary.org/obo/HP_0012276	Digital flexor tenosynovitis	OLS API HP exact lookup	match	check if in OT
Trochanteric bursitis	http://purl.obolibrary.org/obo/MONDO_0002471	bursitis	OLS API EFO lookup	fuzzy	check if valid
Macular hole	http://www.ebi.ac.uk/efo/EFO_1001028	macular holes	OLS API EFO lookup	match	
Macular pucker	http://purl.obolibrary.org/obo/HP_0100014	Epiretinal membrane	OLS API HP exact lookup	match	check if in OT
Degenerative macular diseases	http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration	OLS API EFO lookup	fuzzy	check if valid
Monoamine oxidase A inhibitors	http://www.orpha.net/ORDO/Orphanet_3057	Monoamine oxidase A deficiency	OLS API EFO lookup	fuzzy	check if valid
Memory loss	http://purl.obolibrary.org/obo/HP_0002354	Memory impairment	OLS API HP exact lookup	match	check if in OT
Meningitis	http://www.ebi.ac.uk/efo/EFO_0000584	meningitis	Zooma API lookup	match	
Non-selective monoamine reuptake inhibitors	http://www.ebi.ac.uk/efo/EFO_0005658	response to selective serotonin reuptake inhibitor	OLS API EFO lookup	fuzzy	check if valid
Mucosal proctocolitis	http://purl.obolibrary.org/obo/MONDO_0000544	mucosal melanoma	OLS API EFO lookup	fuzzy	check if valid
Multimorbidity					
Other abnormal uterine and caginal bleeding					
Acute nephritic syndrome	http://www.ebi.ac.uk/efo/EFO_1002050	Acute nephritic syndrome	Zooma API lookup	match	
Acute renal failure	http://purl.obolibrary.org/obo/HP_0001919	acute renal failure	OT Zooma Mappings	match	
Amenorrhoea	http://purl.obolibrary.org/obo/HP_0000141	amenorrhoea	OT Zooma Mappings	match	
Abscess of Bartholin gland	http://www.ebi.ac.uk/efo/EFO_1000103	Bartholin Gland Carcinoma	OLS API EFO lookup	fuzzy	check if valid
Cyst of Bartholin Gland	http://www.ebi.ac.uk/efo/EFO_1000103	Bartholin Gland Carcinoma	OLS API EFO lookup	fuzzy	check if valid
Other and unspecified disease of Bartholin gland	http://www.ebi.ac.uk/efo/EFO_0000319	cardiovascular disease	OLS API EFO lookup	fuzzy	check if valid
Benign mammary dysplasia	http://www.ebi.ac.uk/efo/EFO_0003014	Benign mammary dysplasia	Zooma API lookup	match	
Disorders of breast					
Other disorders of breast	http://www.ebi.ac.uk/efo/EFO_0009483	Other disorders of breast	Zooma API lookup	match	
Calculus of kidney and ureter	http://www.ebi.ac.uk/efo/EFO_0004253	Calculus of kidney and ureter	Zooma API lookup	match	
Calculus of lower urinary tract	http://www.ebi.ac.uk/efo/EFO_1001228	Calculus of lower urinary tract	Zooma API lookup	match	
Chronic nephritic syndrome	http://www.ebi.ac.uk/efo/EFO_0004540	chronic fatigue syndrome	OLS API EFO lookup	fuzzy	check if valid
Chronic kidney disease	http://www.ebi.ac.uk/efo/EFO_0003884	chronic kidney disease	EFO OBO	match	
Chronic tubulo-interstitial nephritis	http://purl.obolibrary.org/obo/MONDO_0001085	interstitial nephritis	OLS API EFO lookup	fuzzy	check if valid
Cystitis	http://www.ebi.ac.uk/efo/EFO_1000025	cystitis	EFO OBO	match	
Cyst of kidney	http://www.ebi.ac.uk/efo/EFO_1000313	Kidney Cyst	OLS API EFO lookup	fuzzy	check if valid
Dialysis	http://www.orpha.net/ORDO/Orphanet_1766	Dysequilibrium syndrome	OLS API EFO lookup	fuzzy	check if valid
Dysplasia of cervi uteri	http://www.ebi.ac.uk/efo/EFO_1000910	dysplasia of cervix	OLS API EFO lookup	fuzzy	check if valid
Endometriosis	http://www.ebi.ac.uk/efo/EFO_0001065	endometriosis	EFO OBO	match	
Unspecified/other endometriosis	http://www.ebi.ac.uk/efo/EFO_0001065	endometriosis	OLS API EFO lookup	fuzzy	check if valid
Endometriosis of ovary	http://www.ebi.ac.uk/efo/EFO_1000418	Ovarian Endometriosis	OLS API EFO lookup	match	
Endometriosis of pelvic peritoneum	http://www.ebi.ac.uk/efo/EFO_0001065	endometriosis	OLS API EFO lookup	fuzzy	check if valid
Endometriosis of rectovaginal septum and vagina	http://www.orpha.net/ORDO/Orphanet_2491	Müllerian duct anomalies - limb anomalies	OLS API EFO lookup	fuzzy	check if valid
Endometriosis of uterus	http://www.ebi.ac.uk/efo/EFO_0001065	endometriosis	OLS API EFO lookup	fuzzy	check if valid
Erosion and ectropion of cervix uteri	http://www.ebi.ac.uk/efo/EFO_1000862	Erosion and ectropion of cervix uteri	Zooma API lookup	match	
Inflammatory diseases of female pelvic organs	http://www.ebi.ac.uk/efo/EFO_1001388	Pelvic Inflammatory Disease	OLS API EFO lookup	fuzzy	check if valid
Noninflammatory disorders of female genital tract	http://www.ebi.ac.uk/efo/EFO_0008622	female genital tract polyp	OLS API EFO lookup	fuzzy	check if valid
Female infertility	http://www.ebi.ac.uk/efo/EFO_0008560	female infertility	Zooma API lookup	match	
Pain and other conditions associated with female genital organs and menstrual cycle	http://www.ebi.ac.uk/efo/EFO_0009549	Pain and other conditions associated with female genital organs and menstrual cycle	Zooma API lookup	match	
Female genital prolapse	http://www.ebi.ac.uk/efo/EFO_1001864	Female genital prolapse	Zooma API lookup	match	
Female infertility, associated with anovulation	http://www.ebi.ac.uk/efo/EFO_0009197	Pulmonary arterial hypertension associated with portal hypertension	OLS API EFO lookup	fuzzy	check if valid
Female infertility, cervigal, vaginal, other or unspecified origin	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Female infertility, tubal origin	http://www.ebi.ac.uk/efo/EFO_0008560	female infertility	Zooma API lookup	match	
Genitourinary diseases					
Other disorders of the genitourinary system					
Glomerular disorders in diseases classified elsewhere	http://www.ebi.ac.uk/efo/EFO_1002049	Glomerular disorders in diseases classified elsewhere	Zooma API lookup	match	
Glomerular diseases	http://purl.obolibrary.org/obo/MONDO_0019724	secondary glomerular disease	OLS API EFO lookup	fuzzy	check if valid
Hydrocele	http://www.ebi.ac.uk/efo/EFO_1001859	testicular hydrocele	OLS API EFO lookup	fuzzy	check if valid
Hydronephrosis	http://www.ebi.ac.uk/efo/EFO_0005562	hydronephrosis	EFO OBO	match	
Hypertrophy of breast	http://purl.obolibrary.org/obo/HP_0010313	Breast hypertrophy	OLS API EFO lookup	fuzzy	check if valid
Impotence	http://www.ebi.ac.uk/efo/EFO_0004234	erectile dysfunction	EFO OBO	match	
Inflammatory disease of cervix uteri	http://purl.obolibrary.org/obo/MONDO_0016275	adenocarcinoma of cervix uteri	OLS API EFO lookup	fuzzy	check if valid
Inflammatory disorders of breast	http://www.ebi.ac.uk/efo/EFO_1001034	Inflammatory disorders of breast	Zooma API lookup	match	
Inflammatory disease of uterus	http://www.ebi.ac.uk/efo/EFO_0009572	uterine inflammatory disease	OLS API EFO lookup	fuzzy	check if valid
Isolated proteinuria with specified morphological lesion	http://purl.obolibrary.org/obo/HP_0031678	Atherosclerotic lesion	OLS API EFO lookup	fuzzy	check if valid
Other disorders of kidney and ureter					
Unspecified lump in breast	http://www.ebi.ac.uk/efo/EFO_1000848	Unspecified lump in breast	Zooma API lookup	match	
Diseases of male genital organs	http://www.ebi.ac.uk/efo/EFO_0007355	male reproductive organ cancer	OLS API EFO lookup	fuzzy	check if valid
Male infertility	http://www.ebi.ac.uk/efo/EFO_0004248	male infertility	EFO OBO	match	
Other menopausal disorders	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Excessive, freguent and irrelgular menstruation					
Unspesified nephritic syndrome	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy	OLS API EFO lookup	fuzzy	check if valid
Nephrotic syndrome	http://www.ebi.ac.uk/efo/EFO_0004255	nephrotic syndrome	EFO OBO	match	
Neuromuscular dysfuntion of bladder	http://www.ebi.ac.uk/efo/EFO_1001902	neuromuscular disease	OLS API EFO lookup	fuzzy	check if valid
Other obstructive and reflux uropathy	http://www.ebi.ac.uk/efo/EFO_0000270	asthma	OLS API EFO lookup	fuzzy	check if valid
Oligomenorrhoea					
Orchitis and epididymitis	http://www.ebi.ac.uk/efo/EFO_1001078	Orchitis and epididymitis	Zooma API lookup	match	
Other disorders of  bladder	http://www.ebi.ac.uk/efo/EFO_1000018	Other disorders of bladder	Zooma API lookup	match	
Other disorders of male genital organs	http://www.ebi.ac.uk/efo/EFO_0009555	Other disorders of male genital organs	Zooma API lookup	match	
Other specified disorders of kidney and ureter					
Other female pelvic inflammatory diseases	http://www.ebi.ac.uk/efo/EFO_1001388	Other female pelvic inflammatory diseases	Zooma API lookup	match	
Other inflammation of vagina/vulva	http://www.ebi.ac.uk/efo/EFO_0005757	vaginal inflammation	OLS API EFO lookup	fuzzy	check if valid
Other noninflammatory disorders of cervix uteri	http://www.ebi.ac.uk/efo/EFO_0009549	Other noninflammatory disorders of cervix uteri	Zooma API lookup	match	
Other and unspesified noninflammatory disorders of ovary, fallopian tube and broad ligament					
Other noninflammatory disorders of uterus, except cervix					
Other noninflammatory disorders of vagina	http://www.ebi.ac.uk/efo/EFO_0009549	Other noninflammatory disorders of vagina	Zooma API lookup	match	
Other noninflammatory disorders of vulva and perineum	http://www.ebi.ac.uk/efo/EFO_0009549	Other noninflammatory disorders of vulva and perineum	Zooma API lookup	match	
Other disorders of penis	http://www.ebi.ac.uk/efo/EFO_0009555	Other disorders of penis	Zooma API lookup	match	
Ovarian cyst	http://www.ebi.ac.uk/efo/EFO_0002511	simple cystadenoma	EFO OBO	match	
Redundant prepuce, phimosis and paraphimosis					
Polyp of the female genital tract	http://www.ebi.ac.uk/efo/EFO_0008622	female genital tract polyp	OLS API EFO lookup	fuzzy	check if valid
Postmenopausal atrophic vaginitsi					
Postmenopausal bleeding					
Prolapse and hernia of ovary and fallopian tube					
Other disorders of prostate	http://www.ebi.ac.uk/efo/EFO_0009602	Other disorders of prostate	Zooma API lookup	match	
Inflammatory diseases of prostate (prostatitis)	http://www.ebi.ac.uk/efo/EFO_0003830	prostatitis	OLS API EFO lookup	fuzzy	check if valid
Hyperplasia of prostate	http://www.ebi.ac.uk/efo/EFO_0000284	Hyperplasia of prostate	Zooma API lookup	match	
Acute tubulo-interstitial nephritis	http://www.ebi.ac.uk/efo/EFO_1002050	Acute tubulo-interstitial nephritis	Zooma API lookup	match	
Renal tubulo-intestitial diseases	http://www.ebi.ac.uk/efo/EFO_1001152	renal osteodystrophy	OLS API EFO lookup	fuzzy	check if valid
Other renal tubulo-interstitial diseases	http://purl.obolibrary.org/obo/MONDO_0001085	interstitial nephritis	OLS API EFO lookup	fuzzy	check if valid
Renal failure	http://www.ebi.ac.uk/efo/EFO_1002048	kidney failure	OLS API EFO lookup	match	
Unspesified kidney failure	http://www.ebi.ac.uk/efo/EFO_1002048	kidney failure	OLS API EFO lookup	fuzzy	check if valid
Salphingitis and oophoritis					
Spermatocele	http://www.ebi.ac.uk/efo/EFO_1001189	spermatocele	EFO OBO	match	
Torsion of testis					
Tubulo-interstitial nephritis, not spesified as acute or chronic	http://www.ebi.ac.uk/efo/EFO_1000178	Chronic Eosinophilic Leukemia, Not Otherwise Specified	OLS API EFO lookup	fuzzy	check if valid
