phenocode	name	category	n_cases	n_controls	path_bucket	path_https
C3_UNCERTAIN_SECONDARY	Secondary uncertain malignant neoplasm	II Neoplasms, from cancer register (ICD-O-3)	1600	217192	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_UNCERTAIN_SECONDARY.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_UNCERTAIN_SECONDARY.gz
C3_UNCERTAIN_SECONDARY_EXALLC	Secondary uncertain malignant neoplasm (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	1600	174006	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_UNCERTAIN_SECONDARY_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_UNCERTAIN_SECONDARY_EXALLC.gz
C3_URINARY_TRACT	Malignant neoplasm of urinary organs	II Neoplasms, from cancer register (ICD-O-3)	2168	216624	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_URINARY_TRACT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_URINARY_TRACT.gz
C3_URINARY_TRACT_EXALLC	Malignant neoplasm of urinary organs (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	2168	174006	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_URINARY_TRACT_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_URINARY_TRACT_EXALLC.gz
C3_VULVA	Malignant neoplasm of vulva	II Neoplasms, from cancer register (ICD-O-3)	125	123454	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_VULVA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_VULVA.gz
C3_VULVA_EXALLC	Malignant neoplasm of vulva (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	125	99321	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_VULVA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_VULVA_EXALLC.gz
CAMPYLOENTERITIS	Campylobacter enteritis	I Certain infectious and parasitic diseases (AB1_)	346	216071	gs://finngen-public-data-r5/summary_stats/finngen_R5_CAMPYLOENTERITIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CAMPYLOENTERITIS.gz
CARDIAC_ARRHYTM	Cardiac arrhytmias	Comorbidities of COPD	32416	139739	gs://finngen-public-data-r5/summary_stats/finngen_R5_CARDIAC_ARRHYTM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CARDIAC_ARRHYTM.gz
CD2_BENIGN	Benign neoplasms	II Neoplasms from hospital discharges (CD2_)	52384	166408	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN.gz
CD2_BENIGN_ADRENAL	Benign neoplasm: Adrenal gland	II Neoplasms from hospital discharges (CD2_)	725	218067	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ADRENAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ADRENAL.gz
CD2_BENIGN_ADRENAL_EXALLC	Benign neoplasm: Adrenal gland (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	725	180264	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ADRENAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ADRENAL_EXALLC.gz
CD2_BENIGN_ANUS_ANAL_CANAL	Benign neoplasm: Anus and anal canal	II Neoplasms from hospital discharges (CD2_)	370	218422	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ANUS_ANAL_CANAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ANUS_ANAL_CANAL.gz
CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC	Benign neoplasm: Anus and anal canal (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	370	180525	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC.gz
CD2_BENIGN_APPENDIX	Benign neoplasm: Appendix	II Neoplasms from hospital discharges (CD2_)	122	218670	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_APPENDIX.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_APPENDIX.gz
CD2_BENIGN_APPENDIX_EXALLC	Benign neoplasm: Appendix (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	122	180688	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_APPENDIX_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_APPENDIX_EXALLC.gz
CD2_BENIGN_ASCENDING_COLON	Benign neoplasm: Ascending colon	II Neoplasms from hospital discharges (CD2_)	1273	217519	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ASCENDING_COLON.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ASCENDING_COLON.gz
CD2_BENIGN_ASCENDING_COLON_EXALLC	Benign neoplasm: Ascending colon (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	1273	179970	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ASCENDING_COLON_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_ASCENDING_COLON_EXALLC.gz
CD2_BENIGN_BLADDER	Benign neoplasm: Bladder	II Neoplasms from hospital discharges (CD2_)	109	218683	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BLADDER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BLADDER.gz
CD2_BENIGN_BLADDER_EXALLC	Benign neoplasm: Bladder (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	109	180709	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BLADDER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BLADDER_EXALLC.gz
CD2_BENIGN_BONE_CARTILAGE	Benign neoplasm of bone and articular cartilage	II Neoplasms from hospital discharges (CD2_)	1190	217602	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE.gz
CD2_BENIGN_BONE_CARTILAGE_EXALLC	Benign neoplasm of bone and articular cartilage (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	1190	179822	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE_EXALLC.gz
CD2_BENIGN_BONE_CARTILAGE_NOS	"Benign neoplasm: Bone and articular cartilage, unspecified"	II Neoplasms from hospital discharges (CD2_)	92	218700	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE_NOS.gz
CD2_BENIGN_BONE_CARTILAGE_NOS_EXALLC	"Benign neoplasm: Bone and articular cartilage, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	92	180686	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE_NOS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_CARTILAGE_NOS_EXALLC.gz
CD2_BENIGN_BONE_LONG_LOWER	Benign neoplasm: Long bones of lower limb	II Neoplasms from hospital discharges (CD2_)	443	218349	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_LONG_LOWER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_LONG_LOWER.gz
CD2_BENIGN_BONE_LONG_LOWER_EXALLC	Benign neoplasm: Long bones of lower limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	443	180405	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_LONG_LOWER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_LONG_LOWER_EXALLC.gz
CD2_BENIGN_BONE_SCAPULA_LONG_UPPER	Benign neoplasm: Scapula and long bones of upper limb	II Neoplasms from hospital discharges (CD2_)	125	218667	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SCAPULA_LONG_UPPER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SCAPULA_LONG_UPPER.gz
CD2_BENIGN_BONE_SCAPULA_LONG_UPPER_EXALLC	Benign neoplasm: Scapula and long bones of upper limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	125	180657	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SCAPULA_LONG_UPPER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SCAPULA_LONG_UPPER_EXALLC.gz
CD2_BENIGN_BONE_SHORT_LOWER	Benign neoplasm: Short bones of lower limb	II Neoplasms from hospital discharges (CD2_)	128	218664	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_LOWER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_LOWER.gz
CD2_BENIGN_BONE_SHORT_LOWER_EXALLC	Benign neoplasm: Short bones of lower limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	128	180650	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_LOWER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_LOWER_EXALLC.gz
CD2_BENIGN_BONE_SHORT_UPPER	Benign neoplasm: Short bones of upper limb	II Neoplasms from hospital discharges (CD2_)	195	218597	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_UPPER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_UPPER.gz
CD2_BENIGN_BONE_SHORT_UPPER_EXALLC	Benign neoplasm: Short bones of upper limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	195	180598	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_UPPER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SHORT_UPPER_EXALLC.gz
CD2_BENIGN_BONE_SKULL_FACE	Benign neoplasm: Bones of skull and face	II Neoplasms from hospital discharges (CD2_)	120	218672	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SKULL_FACE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SKULL_FACE.gz
CD2_BENIGN_BONE_SKULL_FACE_EXALLC	Benign neoplasm: Bones of skull and face (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	120	180676	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SKULL_FACE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BONE_SKULL_FACE_EXALLC.gz
CD2_BENIGN_BRAIN_CNS	Benign neoplasm of brain and other parts of central nervous system	II Neoplasms from hospital discharges (CD2_)	923	217869	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_CNS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_CNS.gz
CD2_BENIGN_BRAIN_CNS_EXALLC	Benign neoplasm of brain and other parts of central nervous system (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	923	180338	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_CNS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_CNS_EXALLC.gz
CD2_BENIGN_BRAIN_NOS	"Benign neoplasm: Brain, unspecified"	II Neoplasms from hospital discharges (CD2_)	87	218705	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_NOS.gz
CD2_BENIGN_BRAIN_NOS_EXALLC	"Benign neoplasm: Brain, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	87	180717	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_NOS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_NOS_EXALLC.gz
CD2_BENIGN_BRAIN_SUPRATENT	"Benign neoplasm: Brain, supratentorial"	II Neoplasms from hospital discharges (CD2_)	218	218574	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_SUPRATENT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_SUPRATENT.gz
CD2_BENIGN_BRAIN_SUPRATENT_EXALLC	"Benign neoplasm: Brain, supratentorial" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	218	180657	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_SUPRATENT_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRAIN_SUPRATENT_EXALLC.gz
CD2_BENIGN_BREAST	Benign neoplasm of breast	II Neoplasms from hospital discharges (CD2_)	2079	121500	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BREAST.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BREAST.gz
CD2_BENIGN_BREAST_EXALLC	Benign neoplasm of breast (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	2079	101074	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BREAST_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BREAST_EXALLC.gz
CD2_BENIGN_BRONCHUS_LUNG	Benign neoplasm: Bronchus and lung	II Neoplasms from hospital discharges (CD2_)	147	218645	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRONCHUS_LUNG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRONCHUS_LUNG.gz
CD2_BENIGN_BRONCHUS_LUNG_EXALLC	Benign neoplasm: Bronchus and lung (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	147	180646	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRONCHUS_LUNG_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_BRONCHUS_LUNG_EXALLC.gz
CD2_BENIGN_CAECUM	Benign neoplasm: Caecum	II Neoplasms from hospital discharges (CD2_)	988	217804	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CAECUM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CAECUM.gz
CD2_BENIGN_CAECUM_EXALLC	Benign neoplasm: Caecum (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	988	180144	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CAECUM_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CAECUM_EXALLC.gz
CD2_BENIGN_CHOROID	Benign neoplasm: Choroid	II Neoplasms from hospital discharges (CD2_)	576	218216	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CHOROID.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CHOROID.gz
CD2_BENIGN_CHOROID_EXALLC	Benign neoplasm: Choroid (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	576	180354	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CHOROID_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CHOROID_EXALLC.gz
CD2_BENIGN_COLON	Benign neoplasm: Colon	II Neoplasms from hospital discharges (CD2_)	7435	211357	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON.gz
CD2_BENIGN_COLON_EXALLC	Benign neoplasm: Colon (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	7435	175919	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON_EXALLC.gz
CD2_BENIGN_COLON_NOS	"Benign neoplasm: Colon, unspecified"	II Neoplasms from hospital discharges (CD2_)	3337	215455	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON_NOS.gz
CD2_BENIGN_COLON_NOS_EXALLC	"Benign neoplasm: Colon, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	3337	178568	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON_NOS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLON_NOS_EXALLC.gz
CD2_BENIGN_COLORECANI	"Benign neoplasm of colon, rectum, anus and anal canal"	II Neoplasms from hospital discharges (CD2_)	9312	209480	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLORECANI.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLORECANI.gz
CD2_BENIGN_COLORECANI_EXALLC	"Benign neoplasm of colon, rectum, anus and anal canal" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	9312	174707	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLORECANI_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_COLORECANI_EXALLC.gz
CD2_BENIGN_CONJUNCTIVA	Benign neoplasm: Conjunctiva	II Neoplasms from hospital discharges (CD2_)	409	218383	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONJUNCTIVA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONJUNCTIVA.gz
CD2_BENIGN_CONJUNCTIVA_EXALLC	Benign neoplasm: Conjunctiva (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	409	180457	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONJUNCTIVA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONJUNCTIVA_EXALLC.gz
CD2_BENIGN_CONNECTIVE_SOFT	Other benign neoplasms of connective and other soft tissue	II Neoplasms from hospital discharges (CD2_)	1497	217295	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNECTIVE_SOFT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNECTIVE_SOFT.gz
CD2_BENIGN_CONNECTIVE_SOFT_EXALLC	Other benign neoplasms of connective and other soft tissue (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	1497	179615	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNECTIVE_SOFT_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNECTIVE_SOFT_EXALLC.gz
CD2_BENIGN_CONNSOFT_HEADFACETRUNK	"Benign neoplasm: Connective and other soft tissue of head, face and neck"	II Neoplasms from hospital discharges (CD2_)	262	218530	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_HEADFACETRUNK.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_HEADFACETRUNK.gz
CD2_BENIGN_CONNSOFT_HEADFACETRUNK_EXALLC	"Benign neoplasm: Connective and other soft tissue of head, face and neck" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	262	180557	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_HEADFACETRUNK_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_HEADFACETRUNK_EXALLC.gz
CD2_BENIGN_CONNSOFT_LOWERLIMB	"Benign neoplasm: Connective and other soft tissue of lower limb, including hip"	II Neoplasms from hospital discharges (CD2_)	335	218457	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_LOWERLIMB.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_LOWERLIMB.gz
CD2_BENIGN_CONNSOFT_LOWERLIMB_EXALLC	"Benign neoplasm: Connective and other soft tissue of lower limb, including hip" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	335	180509	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_LOWERLIMB_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_LOWERLIMB_EXALLC.gz
CD2_BENIGN_CONNSOFT_NOS	"Benign neoplasm: Connective and other soft tissue, unspecified"	II Neoplasms from hospital discharges (CD2_)	139	218653	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_NOS.gz
CD2_BENIGN_CONNSOFT_NOS_EXALLC	"Benign neoplasm: Connective and other soft tissue, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	139	180652	gs://finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_NOS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_CD2_BENIGN_CONNSOFT_NOS_EXALLC.gz
