phenocode	name	category	n_cases	n_controls	path_bucket	path_https
E4_DM1_STRICT	Type 1 diabetes, strict (exclude DM2)	Endocrine, nutritional and metabolic diseases	1592	114296	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM1_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM1_STRICT.gz
E4_DM2	Type 2 diabetes	Endocrine, nutritional and metabolic diseases	19750	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2.gz
E4_DM2COMA	Type 2 diabetes with coma	Endocrine, nutritional and metabolic diseases	1513	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2COMA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2COMA.gz
E4_DM2KETO	Type 2 diabetes with ketoacidosis	Endocrine, nutritional and metabolic diseases	208	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2KETO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2KETO.gz
E4_DM2NASCOMP	Type 2 diabetes with other specified/multiple/unspecified complications	Endocrine, nutritional and metabolic diseases	14066	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2NASCOMP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2NASCOMP.gz
E4_DM2NEU	Type 2 diabetes with neurological complications	Endocrine, nutritional and metabolic diseases	607	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2NEU.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2NEU.gz
E4_DM2NOCOMP	Type 2 diabetes without complications	Endocrine, nutritional and metabolic diseases	9087	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2NOCOMP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2NOCOMP.gz
E4_DM2OPTH	Type 2 diabetes with ophthalmic complications	Endocrine, nutritional and metabolic diseases	1399	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2OPTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2OPTH.gz
E4_DM2PERIPH	Type 2 diabetes with peripheral circulatory complications	Endocrine, nutritional and metabolic diseases	659	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2PERIPH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2PERIPH.gz
E4_DM2REN	Type 2 diabetes with renal complications	Endocrine, nutritional and metabolic diseases	808	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2REN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2REN.gz
E4_DM2_STRICT	Type 2 diabetes, strict (exclude DM1)	Endocrine, nutritional and metabolic diseases	17616	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DM2_STRICT.gz
E4_DMNAS	Unspecified diabetes	Endocrine, nutritional and metabolic diseases	2258	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DMNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DMNAS.gz
E4_DMNASNASCOMP	Unspecified diabetes with multiple/unspecified complications	Endocrine, nutritional and metabolic diseases	232	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DMNASNASCOMP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DMNASNASCOMP.gz
E4_DMNASNOCOMP	Unspecified diabetes without complications	Endocrine, nutritional and metabolic diseases	680	114000	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_DMNASNOCOMP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_DMNASNOCOMP.gz
E4_ENDODIS	Other endocrine disorders	Endocrine, nutritional and metabolic diseases	327	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDODIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDODIS.gz
E4_ENDODISNAS	Endocrine disorders, other/unspecified	Endocrine, nutritional and metabolic diseases	128	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDODISNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDODISNAS.gz
E4_ENDOGLAND	Disorders of other endocrine glands	Endocrine, nutritional and metabolic diseases	4153	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDOGLAND.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDOGLAND.gz
E4_ENDOMETPOSTOP	Postprocedural endocrine and metabolic disorders, not elsewhere classified	Endocrine, nutritional and metabolic diseases	666	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDOMETPOSTOP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDOMETPOSTOP.gz
E4_ENDONUTRMET	Endocrine, nutritional and metabolic diseases	Endocrine, nutritional and metabolic diseases	46472	89166	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDONUTRMET.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_ENDONUTRMET.gz
E4_FLUIDELECTRO	Other disorders of fluid, electrolyte and acid-base balance	Endocrine, nutritional and metabolic diseases	2383	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_FLUIDELECTRO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_FLUIDELECTRO.gz
E4_GLUCOPANCREAS	Other disorders of glucose regulation and pancreatic internal secretion	Endocrine, nutritional and metabolic diseases	778	134860	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_GLUCOPANCREAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_GLUCOPANCREAS.gz
E4_GOITREDIFF	Nontoxic diffuse goitre	Endocrine, nutritional and metabolic diseases	310	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITREDIFF.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITREDIFF.gz
E4_GOITREMULTINOD	Nontoxic multinodular goitre	Endocrine, nutritional and metabolic diseases	2140	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITREMULTINOD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITREMULTINOD.gz
E4_GOITRENAS	Other and/or unspecified nontoxic goitre	Endocrine, nutritional and metabolic diseases	750	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITRENAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITRENAS.gz
E4_GOITRENOD	Nontoxic single thyroid nodule	Endocrine, nutritional and metabolic diseases	677	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITRENOD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_GOITRENOD.gz
E4_HYPERALDO	Hyperaldosteronism	Endocrine, nutritional and metabolic diseases	206	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERALDO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERALDO.gz
E4_HYPERCHOL	Pure hypercholesterolaemia	Endocrine, nutritional and metabolic diseases	5503	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERCHOL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERCHOL.gz
E4_HYPERGLYCER	Pure hyperglyceridaemia	Endocrine, nutritional and metabolic diseases	129	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERGLYCER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERGLYCER.gz
E4_HYPERKALAEMIA	Hyperkalaemia	Endocrine, nutritional and metabolic diseases	299	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERKALAEMIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERKALAEMIA.gz
E4_HYPERLIPMIX	Mixed hyperlipidaemia	Endocrine, nutritional and metabolic diseases	313	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERLIPMIX.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERLIPMIX.gz
E4_HYPERLIPNAS	Hyperlipidaemia, other/unspecified	Endocrine, nutritional and metabolic diseases	2869	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERLIPNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERLIPNAS.gz
E4_HYPERPARA	Hyperparathyroidism	Endocrine, nutritional and metabolic diseases	1820	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERPARA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERPARA.gz
E4_HYPERPIT	Hyperfunction of pituitary gland	Endocrine, nutritional and metabolic diseases	404	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERPIT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERPIT.gz
E4_HYPERPRO	Hyperprolactinaemia	Endocrine, nutritional and metabolic diseases	312	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERPRO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPERPRO.gz
E4_HYPODRUG	Drug-induced hypoglycaemia without coma	Endocrine, nutritional and metabolic diseases	141	134860	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPODRUG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPODRUG.gz
E4_HYPOGLYC	Hypoglycaemia, other or unspecified	Endocrine, nutritional and metabolic diseases	574	134860	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOGLYC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOGLYC.gz
E4_HYPOKALAEMIA	Hypokalaemia	Endocrine, nutritional and metabolic diseases	786	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOKALAEMIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOKALAEMIA.gz
E4_HYPOOSMNAT	Hypo-osmolality and hyponatraemia	Endocrine, nutritional and metabolic diseases	1315	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOOSMNAT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOOSMNAT.gz
E4_HYPOPARA	Hypoparathyroidism	Endocrine, nutritional and metabolic diseases	256	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOPARA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOPARA.gz
E4_HYPOPIT	Hypopituitarism	Endocrine, nutritional and metabolic diseases	421	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOPIT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYPOPIT.gz
E4_HYTHYNAS	Hypothyroidism,other/unspecified	Endocrine, nutritional and metabolic diseases	15410	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_HYTHYNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_HYTHYNAS.gz
E4_LACTONAS	Lactose intolerance, other/unspecified	Endocrine, nutritional and metabolic diseases	233	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_LACTONAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_LACTONAS.gz
E4_LACTOSEINT	Lactose intolerance	Endocrine, nutritional and metabolic diseases	262	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_LACTOSEINT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_LACTOSEINT.gz
E4_LIPOPROT	Disorders of lipoprotein metabolism and other lipidaemias	Endocrine, nutritional and metabolic diseases	8852	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_LIPOPROT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_LIPOPROT.gz
E4_LIPOPROTNAS	Disorder of lipoprotein metabolism, unspecified	Endocrine, nutritional and metabolic diseases	1124	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_LIPOPROTNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_LIPOPROTNAS.gz
E4_METABO	Other metabolic disorders	Endocrine, nutritional and metabolic diseases	736	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_METABO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_METABO.gz
E4_METABOLIA	Metabolic disorders	Endocrine, nutritional and metabolic diseases	12875	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_METABOLIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_METABOLIA.gz
E4_MINERAL_MET	Disorders of mineral metabolism	Endocrine, nutritional and metabolic diseases	504	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_MINERAL_MET.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_MINERAL_MET.gz
E4_NUTRIDEF	Other nutritional deficiencies	Endocrine, nutritional and metabolic diseases	4922	130716	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_NUTRIDEF.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_NUTRIDEF.gz
E4_OBESITY	Obesity	Endocrine, nutritional and metabolic diseases	4896	130700	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITY.gz
E4_OBESITYCAL	Obesity due to excess calories	Endocrine, nutritional and metabolic diseases	3158	130742	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITYCAL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITYCAL.gz
E4_OBESITYNAS	Obesity, other/unspecified	Endocrine, nutritional and metabolic diseases	2657	130742	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITYNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITYNAS.gz
E4_OBESITYXTRMALV	Extreme obesity with alveolar hypoventilation	Endocrine, nutritional and metabolic diseases	225	130742	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITYXTRMALV.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITYXTRMALV.gz
E4_OBESITY_HYPER	Obesity and other hyperalimentation	Endocrine, nutritional and metabolic diseases	4938	130700	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITY_HYPER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_OBESITY_HYPER.gz
E4_OVARDYS	Ovarian dysfunction	Endocrine, nutritional and metabolic diseases	440	73363	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_OVARDYS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_OVARDYS.gz
E4_PARATHYRO	Disorders of parathyroid gland	Endocrine, nutritional and metabolic diseases	2041	131485	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_PARATHYRO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_PARATHYRO.gz
E4_POCS	Polycystic ovarian syndrome	Endocrine, nutritional and metabolic diseases	328	73363	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_POCS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_POCS.gz
E4_THYROID	Disorders of the thyroid gland	Endocrine, nutritional and metabolic diseases	18307	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROID.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROID.gz
E4_THYROIDITAUTOIM	Autoimmune thyroiditis	Endocrine, nutritional and metabolic diseases	140	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDITAUTOIM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDITAUTOIM.gz
E4_THYROIDITNAS	Thyroiditis, unspecified	Endocrine, nutritional and metabolic diseases	125	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDITNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDITNAS.gz
E4_THYROIDITSUBAC	Subacute thyroiditis	Endocrine, nutritional and metabolic diseases	252	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDITSUBAC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDITSUBAC.gz
E4_THYROIDNASOTH	Disorder of thyroid, unspecified	Endocrine, nutritional and metabolic diseases	109	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDNASOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYROIDNASOTH.gz
E4_THYTOXGOITDIF	Thyrotoxicosis with diffuse goitr	Endocrine, nutritional and metabolic diseases	1216	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYTOXGOITDIF.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYTOXGOITDIF.gz
E4_THYTOXGOITMULT	Thyrotoxicosis with toxic multinodular goitre	Endocrine, nutritional and metabolic diseases	457	133382	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYTOXGOITMULT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYTOXGOITMULT.gz
E4_THYTOXNAS	Thyrotoxicosis, other and/or unspecified	Endocrine, nutritional and metabolic diseases	1640	117331	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_THYTOXNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_THYTOXNAS.gz
E4_VIT_DEF	Vitamin deficiency	Endocrine, nutritional and metabolic diseases	273	130716	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_VIT_DEF.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_VIT_DEF.gz
E4_VOLUME	Volume depletion	Endocrine, nutritional and metabolic diseases	604	122763	gs://finngen-public-data-r3/summary_stats/finngen_r3_E4_VOLUME.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_E4_VOLUME.gz
ENCEPHALITIS	Encephalitis	Other	214	40375	gs://finngen-public-data-r3/summary_stats/finngen_r3_ENCEPHALITIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ENCEPHALITIS.gz
F5_ADHD	Disturbance of activity and attention	Mental and behavioural disorders	335	134249	gs://finngen-public-data-r3/summary_stats/finngen_r3_F5_ADHD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_F5_ADHD.gz
F5_ALCOHOL	Mental and behavioural disorders due to alcohol, excluding acute intoxication	Mental and behavioural disorders	6516	128020	gs://finngen-public-data-r3/summary_stats/finngen_r3_F5_ALCOHOL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_F5_ALCOHOL.gz
F5_ALCOHOLAC	Acute alcohol intoxication	Mental and behavioural disorders	2811	128020	gs://finngen-public-data-r3/summary_stats/finngen_r3_F5_ALCOHOLAC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_F5_ALCOHOLAC.gz
F5_ALCOHOL_DEPENDENCE	Alcohol dependence	Mental and behavioural disorders	3459	128020	gs://finngen-public-data-r3/summary_stats/finngen_r3_F5_ALCOHOL_DEPENDENCE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_F5_ALCOHOL_DEPENDENCE.gz
F5_ALLANXIOUS	All anxiety disorders	Mental and behavioural disorders	6679	124251	gs://finngen-public-data-r3/summary_stats/finngen_r3_F5_ALLANXIOUS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_F5_ALLANXIOUS.gz
F5_ALZHDEMENT	Dementia in Alzheimer disease	Mental and behavioural disorders	1519	129771	gs://finngen-public-data-r3/summary_stats/finngen_r3_F5_ALZHDEMENT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_F5_ALZHDEMENT.gz
